"site_name","subsite","year","treatment","plot","prior_visit","doy"
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE11",NA,157
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE12",NA,157
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE13",NA,157
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE14",NA,157
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE15",157,158
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE16",NA,157
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE17",158,159
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE18",158,159
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE19",158,159
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE20",158,159
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE21",158,159
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE22",157,158
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE23",159,160
"ATQASUK","ATQASUK.AD.RH",2000,"OTC","ADE24",158,159
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC17",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC18",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC19",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC20",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC21",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC22",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC23",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"CTL","ADC24",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE01",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE02",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE03",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE04",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE05",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE06",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE07",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE08",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE09",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE10",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE11",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE12",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE13",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE14",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE15",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE16",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE17",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE18",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE19",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE20",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE21",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE22",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE23",NA,132
"ATQASUK","ATQASUK.AD.RH",2014,"OTC","ADE24",NA,132
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC01",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC02",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC03",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC04",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC05",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC06",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC07",NA,138
"ATQASUK","ATQASUK.AD.RH",2015,"CTL","ADC08",NA,138
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC01",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC02",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC03",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC04",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC05",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC06",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC07",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC08",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC09",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC10",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC11",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC12",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC13",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC14",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC15",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC16",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC17",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC18",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC19",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC20",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC21",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC22",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC23",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"CTL","ADC24",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE01",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE02",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE03",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE04",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE05",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE06",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE07",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE08",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE09",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE10",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE11",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE12",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE13",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE14",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE15",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE16",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE17",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE18",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE19",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE20",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE21",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE22",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE23",NA,143
"ATQASUK","ATQASUK.AD.RH",1996,"OTC","ADE24",NA,143
