"year","treatment","spp","phen_stage","subsite","site_name","ct","ct_na"
2004,"OTC","DRYOCT","FPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","DRYOCT","FU","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","DRYOCT","LPE","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","DRYOCT","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2004,"OTC","DRYOCT","TW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FB","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","POLVIV","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FL","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","POLVIV","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","SALPOL","FA","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2004,"OTC","SALPOL","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2004,"OTC","SALPOL","FS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","SALPOL","LPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,4
2004,"OTC","SALPOL","OVS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","SALPOL","PO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2004,"OTC","SALPOL","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2004,"OTC","SAXOPP","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2004,"OTC","SAXOPP","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2004,"OTC","SAXOPP","FPE","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2004,"OTC","SAXOPP","FPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,1
2004,"OTC","SAXOPP","PO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,1
2004,"OTC","SAXOPP","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"CTL","CARRUP","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","FA","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","FS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","OVS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","CARRUP","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","DRYOCT","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","FPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","FU","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,1
2005,"CTL","DRYOCT","LPE","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","DRYOCT","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","DRYOCT","TW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,1
2005,"CTL","POLVIV","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FB","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FL","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","POLVIV","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"CTL","SALPOL","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2005,"CTL","SALPOL","FA","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,3
2005,"CTL","SALPOL","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","SALPOL","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2005,"CTL","SALPOL","FS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","SALPOL","LPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
2005,"CTL","SALPOL","OVS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","SALPOL","PO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","SALPOL","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"CTL","SAXOPP","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,1
2005,"CTL","SAXOPP","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"CTL","SAXOPP","FPE","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"CTL","SAXOPP","FPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"CTL","SAXOPP","PO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"CTL","SAXOPP","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",1,0
2005,"OTC","CARRUP","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","CARRUP","FA","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","CARRUP","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","CARRUP","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,1
2005,"OTC","CARRUP","FS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","CARRUP","OVS","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","CARRUP","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",4,0
2005,"OTC","DRYOCT","AW","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","FC","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,5
2005,"OTC","DRYOCT","FF","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","FO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","FPO","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","FU","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","LPE","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,0
2005,"OTC","DRYOCT","SD","ENDALEN.DRYAS_HEATH.IJ","ENDALEN",5,2
