"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1998,"OTC","MINOBT","FW_IN","ATQASUK.AD.RH",14,0,"ATQASUK"
1998,"OTC","MINOBT","Le_IN","ATQASUK.AD.RH",18,0,"ATQASUK"
1998,"OTC","MINOBT","SD_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1998,"OTC","MINOBT","SV_IN","ATQASUK.AD.RH",10,0,"ATQASUK"
1998,"OTC","POLBIS","Bu_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1998,"OTC","POLBIS","Fl_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1998,"OTC","POLBIS","FW_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1998,"OTC","POLBIS","In_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1998,"OTC","POLBIS","Le_IN","ATQASUK.AD.RH",29,0,"ATQASUK"
1998,"OTC","POLBIS","LW_IN","ATQASUK.AD.RH",15,0,"ATQASUK"
1998,"OTC","POLBIS","SV_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1998,"OTC","SALPHL","Bu_IN_F","ATQASUK.AD.RH",1,0,"ATQASUK"
1998,"OTC","SALPHL","Bu_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1998,"OTC","SALPHL","Fl_IN_F","ATQASUK.AD.RH",2,0,"ATQASUK"
1998,"OTC","SALPHL","Fl_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1998,"OTC","SALPHL","FW_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1998,"OTC","SALPHL","In_IN_F","ATQASUK.AD.RH",1,0,"ATQASUK"
1998,"OTC","SALPHL","In_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1998,"OTC","SALPHL","Le_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1998,"OTC","SALPHL","Le_IN_M","ATQASUK.AD.RH",1,0,"ATQASUK"
1998,"OTC","SALPHL","LW_IN_F","ATQASUK.AD.RH",1,0,"ATQASUK"
1998,"OTC","TRISPI","Le_IN","ATQASUK.AD.RH",30,0,"ATQASUK"
1998,"OTC","TRISPI","LW_IN","ATQASUK.AD.RH",3,0,"ATQASUK"
1998,"OTC","VACVIT","Le_IN","ATQASUK.AD.RH",70,0,"ATQASUK"
1998,"OTC","VACVIT","LW_IN","ATQASUK.AD.RH",17,0,"ATQASUK"
1999,"CTL","ANTFRI","Le_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","ANTFRI","LW_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"CTL","ARCLAT","Le_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","ARCLAT","LW_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","ARTBOR","Le_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","CARBIG","Fl_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","CARBIG","FW_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","CARBIG","In_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","CARBIG","Le_IN","ATQASUK.AD.RH",20,0,"ATQASUK"
1999,"CTL","CARBIG","LW_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","CARBIG","SD_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","CARBIG","St_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","CARBIG","SV_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","CASTET","Bu_IN","ATQASUK.AD.RH",28,0,"ATQASUK"
1999,"CTL","CASTET","Fl_IN","ATQASUK.AD.RH",28,0,"ATQASUK"
1999,"CTL","CASTET","FW_IN","ATQASUK.AD.RH",28,0,"ATQASUK"
1999,"CTL","CASTET","Le_IN","ATQASUK.AD.RH",66,0,"ATQASUK"
1999,"CTL","CASTET","LW_IN","ATQASUK.AD.RH",14,0,"ATQASUK"
1999,"CTL","CASTET","SD_IN","ATQASUK.AD.RH",8,0,"ATQASUK"
1999,"CTL","CASTET","SV_IN","ATQASUK.AD.RH",24,0,"ATQASUK"
1999,"CTL","DIALAP","Bu_IN","ATQASUK.AD.RH",47,0,"ATQASUK"
1999,"CTL","DIALAP","Fl_IN","ATQASUK.AD.RH",48,0,"ATQASUK"
1999,"CTL","DIALAP","FW_IN","ATQASUK.AD.RH",46,0,"ATQASUK"
1999,"CTL","DIALAP","Le_IN","ATQASUK.AD.RH",71,0,"ATQASUK"
1999,"CTL","DIALAP","LW_IN","ATQASUK.AD.RH",26,0,"ATQASUK"
1999,"CTL","DIALAP","SD_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","DIALAP","SV_IN","ATQASUK.AD.RH",37,0,"ATQASUK"
1999,"CTL","HIEALPINA","Fl_IN","ATQASUK.AD.RH",17,0,"ATQASUK"
1999,"CTL","HIEALPINA","FW_IN","ATQASUK.AD.RH",21,0,"ATQASUK"
1999,"CTL","HIEALPINA","In_IN","ATQASUK.AD.RH",17,0,"ATQASUK"
1999,"CTL","HIEALPINA","Le_IN","ATQASUK.AD.RH",44,0,"ATQASUK"
1999,"CTL","HIEALPINA","SD_IN","ATQASUK.AD.RH",21,0,"ATQASUK"
1999,"CTL","LEDPAL","Bu_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","LEDPAL","Fl_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","LEDPAL","FW_IN","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"CTL","LEDPAL","Le_IN","ATQASUK.AD.RH",70,0,"ATQASUK"
1999,"CTL","LEDPAL","LW_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"CTL","LEDPAL","SV_IN","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"CTL","LUZARC","Fl_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1999,"CTL","LUZARC","FW_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1999,"CTL","LUZARC","In_IN","ATQASUK.AD.RH",10,0,"ATQASUK"
1999,"CTL","LUZARC","Le_IN","ATQASUK.AD.RH",26,0,"ATQASUK"
1999,"CTL","LUZARC","LW_IN","ATQASUK.AD.RH",20,0,"ATQASUK"
1999,"CTL","LUZARC","SD_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1999,"CTL","LUZARC","SV_IN","ATQASUK.AD.RH",9,0,"ATQASUK"
1999,"CTL","LUZCON","Fl_IN","ATQASUK.AD.RH",16,0,"ATQASUK"
1999,"CTL","LUZCON","FW_IN","ATQASUK.AD.RH",24,0,"ATQASUK"
1999,"CTL","LUZCON","In_IN","ATQASUK.AD.RH",22,0,"ATQASUK"
1999,"CTL","LUZCON","Le_IN","ATQASUK.AD.RH",64,0,"ATQASUK"
1999,"CTL","LUZCON","LW_IN","ATQASUK.AD.RH",40,0,"ATQASUK"
1999,"CTL","LUZCON","SD_IN","ATQASUK.AD.RH",21,0,"ATQASUK"
1999,"CTL","LUZCON","SV_IN","ATQASUK.AD.RH",24,0,"ATQASUK"
1999,"CTL","MINOBT","Bu_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","MINOBT","Fl_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","MINOBT","FW_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","MINOBT","Le_IN","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"CTL","MINOBT","SD_IN","ATQASUK.AD.RH",3,0,"ATQASUK"
1999,"CTL","MINOBT","SV_IN","ATQASUK.AD.RH",4,0,"ATQASUK"
1999,"CTL","PEDLAP","Le_IN","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","PEDLAP","LW_IN","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","POLBIS","Bu_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","POLBIS","Fl_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","POLBIS","FW_IN","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"CTL","POLBIS","In_IN","ATQASUK.AD.RH",6,0,"ATQASUK"
1999,"CTL","POLBIS","Le_IN","ATQASUK.AD.RH",26,0,"ATQASUK"
1999,"CTL","POLBIS","LW_IN","ATQASUK.AD.RH",13,0,"ATQASUK"
1999,"CTL","SALPHL","Bu_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","SALPHL","Fl_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","SALPHL","Fl_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","SALPHL","FW_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","SALPHL","FW_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","SALPHL","In_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","SALPHL","In_IN_M","ATQASUK.AD.RH",2,0,"ATQASUK"
1999,"CTL","SALPHL","Le_IN_F","ATQASUK.AD.RH",7,0,"ATQASUK"
1999,"CTL","SALPHL","Le_IN_M","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","SALPHL","SD_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","SALPHL","SV_IN_F","ATQASUK.AD.RH",5,0,"ATQASUK"
1999,"CTL","TRISPI","In_IN","ATQASUK.AD.RH",1,0,"ATQASUK"
1999,"CTL","TRISPI","Le_IN","ATQASUK.AD.RH",30,0,"ATQASUK"
1999,"CTL","TRISPI","LW_IN","ATQASUK.AD.RH",26,0,"ATQASUK"
1999,"CTL","VACVIT","Bu_IN","ATQASUK.AD.RH",18,0,"ATQASUK"
1999,"CTL","VACVIT","Fl_IN","ATQASUK.AD.RH",18,0,"ATQASUK"
1999,"CTL","VACVIT","FW_IN","ATQASUK.AD.RH",18,0,"ATQASUK"
1999,"CTL","VACVIT","Le_IN","ATQASUK.AD.RH",70,0,"ATQASUK"
1999,"CTL","VACVIT","LW_IN","ATQASUK.AD.RH",59,0,"ATQASUK"
