"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1997,"OTC","LUZARC","Fl_IN","BARROW.BD.RH",23,0,"BARROW"
1997,"OTC","LUZARC","FW_IN","BARROW.BD.RH",26,0,"BARROW"
1997,"OTC","LUZARC","In_IN","BARROW.BD.RH",23,0,"BARROW"
1997,"OTC","LUZARC","Le_IN","BARROW.BD.RH",35,0,"BARROW"
1997,"OTC","LUZCON","Fl_IN","BARROW.BD.RH",19,0,"BARROW"
1997,"OTC","LUZCON","FW_IN","BARROW.BD.RH",24,0,"BARROW"
1997,"OTC","LUZCON","In_IN","BARROW.BD.RH",22,0,"BARROW"
1997,"OTC","LUZCON","Le_IN","BARROW.BD.RH",43,0,"BARROW"
1997,"OTC","LUZCON","SV_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","OXYDIG","Le_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","PAPHUL","Bu_IN","BARROW.BD.RH",23,0,"BARROW"
1997,"OTC","PAPHUL","Fl_IN","BARROW.BD.RH",22,0,"BARROW"
1997,"OTC","PAPHUL","FW_IN","BARROW.BD.RH",22,0,"BARROW"
1997,"OTC","PAPHUL","Le_IN","BARROW.BD.RH",15,0,"BARROW"
1997,"OTC","PAPHUL","SV_IN","BARROW.BD.RH",5,0,"BARROW"
1997,"OTC","PAPLAP","Bu_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","PAPLAP","Fl_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","PAPLAP","FW_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","PEDKAN","Bu_IN","BARROW.BD.RH",5,0,"BARROW"
1997,"OTC","PEDKAN","Fl_IN","BARROW.BD.RH",5,0,"BARROW"
1997,"OTC","PEDKAN","FW_IN","BARROW.BD.RH",6,0,"BARROW"
1997,"OTC","PEDKAN","Le_IN","BARROW.BD.RH",8,0,"BARROW"
1997,"OTC","PEDKAN","SV_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","POAARC","Fl_IN","BARROW.BD.RH",3,0,"BARROW"
1997,"OTC","POAARC","FW_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","POAARC","In_IN","BARROW.BD.RH",3,0,"BARROW"
1997,"OTC","POAARC","Le_IN","BARROW.BD.RH",56,0,"BARROW"
1997,"OTC","POAMAL","Fl_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","POAMAL","FW_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","POAMAL","St_IN","BARROW.BD.RH",2,0,"BARROW"
1997,"OTC","POTHYP","Bu_IN","BARROW.BD.RH",56,1,"BARROW"
1997,"OTC","POTHYP","Fl_IN","BARROW.BD.RH",57,1,"BARROW"
1997,"OTC","POTHYP","FW_IN","BARROW.BD.RH",58,1,"BARROW"
1997,"OTC","POTHYP","Le_IN","BARROW.BD.RH",34,0,"BARROW"
1997,"OTC","SALROT","Bu_IN_F","BARROW.BD.RH",19,0,"BARROW"
1997,"OTC","SALROT","Bu_IN_M","BARROW.BD.RH",17,0,"BARROW"
1997,"OTC","SALROT","Fl_IN_F","BARROW.BD.RH",59,0,"BARROW"
1997,"OTC","SALROT","Fl_IN_M","BARROW.BD.RH",32,0,"BARROW"
1997,"OTC","SALROT","FW_IN_F","BARROW.BD.RH",35,0,"BARROW"
1997,"OTC","SALROT","FW_IN_M","BARROW.BD.RH",61,0,"BARROW"
1997,"OTC","SALROT","Le_IN_F","BARROW.BD.RH",17,0,"BARROW"
1997,"OTC","SALROT","Le_IN_M","BARROW.BD.RH",13,0,"BARROW"
1997,"OTC","SALROT","LW_IN_F","BARROW.BD.RH",54,0,"BARROW"
1997,"OTC","SALROT","LW_IN_M","BARROW.BD.RH",50,0,"BARROW"
1997,"OTC","SALROT","SD_IN_F","BARROW.BD.RH",17,0,"BARROW"
1997,"OTC","SALROT","SV_IN_F","BARROW.BD.RH",61,0,"BARROW"
1997,"OTC","SAXCER","Le_IN","BARROW.BD.RH",10,0,"BARROW"
1997,"OTC","SAXFLA","Le_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","SAXFOL","Bu_IN","BARROW.BD.RH",4,0,"BARROW"
1997,"OTC","SAXFOL","Fl_IN","BARROW.BD.RH",3,0,"BARROW"
1997,"OTC","SAXFOL","FW_IN","BARROW.BD.RH",1,0,"BARROW"
1997,"OTC","SAXFOL","In_IN","BARROW.BD.RH",5,0,"BARROW"
