"year","treatment","spp","phen_stage","subsite","ct","ct_na","site_name"
1998,"CTL","POLVIV","In_IN","ATQASUK.AW.RH",3,0,"ATQASUK"
1998,"CTL","POLVIV","Le_IN","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"CTL","POLVIV","LW_IN","ATQASUK.AW.RH",9,0,"ATQASUK"
1998,"CTL","POLVIV","SD_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"CTL","POLVIV","SV_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"CTL","SALPOL","Bu_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","Bu_IN_M","ATQASUK.AW.RH",7,0,"ATQASUK"
1998,"CTL","SALPOL","Fl_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","Fl_IN_M","ATQASUK.AW.RH",10,0,"ATQASUK"
1998,"CTL","SALPOL","FW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","FW_IN_M","ATQASUK.AW.RH",9,0,"ATQASUK"
1998,"CTL","SALPOL","In_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","In_IN_M","ATQASUK.AW.RH",10,0,"ATQASUK"
1998,"CTL","SALPOL","Le_IN","ATQASUK.AW.RH",18,0,"ATQASUK"
1998,"CTL","SALPOL","Le_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","Le_IN_M","ATQASUK.AW.RH",10,0,"ATQASUK"
1998,"CTL","SALPOL","LW_IN","ATQASUK.AW.RH",6,0,"ATQASUK"
1998,"CTL","SALPOL","LW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","LW_IN_M","ATQASUK.AW.RH",2,0,"ATQASUK"
1998,"CTL","SALPOL","SD_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPOL","SV_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","Bu_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","Fl_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","Fl_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","FW_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","FW_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","In_IN_F","ATQASUK.AW.RH",1,0,"ATQASUK"
1998,"CTL","SALPUL","In_IN_M","ATQASUK.AW.RH",1,0,"ATQASUK"
