"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","R1",21,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","R2",21,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","R3",21,14
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","V1",21,0
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","V2",21,3
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","V3",21,4
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","V4",21,0
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","GEUROS","V5",21,0
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","LTR",15,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","R1",15,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","R2",15,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","R3",15,15
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","V1",15,4
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","V2",15,5
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","V3",15,1
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","V4",15,2
"NIWOT","NIWOT.BS_EK.CF",2019,"OTC","POLBIS","V5",15,2
