"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","ARTSCO","V3",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","ARTSCO","V4",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","ARTSCO","V5",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","LTR",14,14
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","R1",14,14
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","R2",14,14
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","R3",14,14
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","V1",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","V2",14,5
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","V3",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","V4",14,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","CARXXX","V5",14,14
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","LTR",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","R1",21,10
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","R2",21,11
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","R3",21,11
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","V1",21,1
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","V2",21,4
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","V3",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","V4",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"CTL","GEUROS","V5",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","LTR",21,21
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","R1",21,18
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","R2",21,20
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","R3",21,20
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","V1",21,9
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","V2",21,7
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","V3",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","V4",21,1
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","ARTSCO","V5",21,1
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","LTR",18,18
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","R1",18,16
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","R2",18,16
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","R3",18,15
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","V1",18,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","V2",18,2
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","V3",18,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","V4",18,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","CARXXX","V5",18,18
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","LTR",21,0
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","R1",21,8
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","R2",21,10
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","R3",21,8
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","V1",21,6
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","V2",21,6
"NIWOT","NIWOT.BS_LEFTY.CF",2019,"EARLYSNOWMELT","GEUROS","V3",21,0
