"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","PHYHEM","senesce",6,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","RANVIL","flower",3,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","RANVIL","senesce",3,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","SENINC","flower",5,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","SENINC","flowerend",5,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","SENINC","senesce",5,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","SOLALP","flower",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACMYR","flower",8,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACMYR","flowerend",8,3
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACMYR","green",8,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACMYR","senesce",8,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACULI","flower",6,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACULI","flowerend",6,2
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACULI","green",6,1
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"CTL","VACULI","senesce",6,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","AGRALP","flower",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","AGRALP","flowerend",1,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","ANTALP","flower",7,0
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","ANTALP","flowerend",7,4
"JAKOBSHORN","JAKOBSHORN.WARMREM.CC",2015,"OTC","ANTALP","senesce",7,4
