"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1367,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1367,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1367,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1367,2010,"CTL","PC1","seed_dispersal",257,264
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1367,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1368,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1368,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1368,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1368,2010,"CTL","PC1","seed_dispersal",257,264
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1368,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1369,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1369,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1369,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1369,2010,"CTL","PC1","seed_dispersal",248,255
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1369,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1370,2010,"CTL","PC1","anthesis",209,216
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1370,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1370,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1370,2010,"CTL","PC1","seed_dispersal",257,264
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1370,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1371,2010,"CTL","PC1","anthesis",227,234
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1371,2010,"CTL","PC1","expanding_fruits",237,244
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1371,2010,"CTL","PC1","initiated_fruits",NA,NA
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1371,2010,"CTL","PC1","seed_dispersal",257,264
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1371,2010,"CTL","PC1","unopened_buds",190,197
"GAVIAPASS","GAVIAPASS.POLYTRICHASTRUM.MC","LEUALP",1372,2010,"CTL","PC1","anthesis",209,216
