"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B15_B15_ledum","2016","CTL","B15","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B16_B16_ledum","2016","CTL","B16","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B17_B17_ledum","2016","CTL","B17","first flower shed",181,185
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B18_B18_ledum","2016","CTL","B18","first flower shed",175,185
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B19_B19_ledum","2016","CTL","B19","first flower shed",181,185
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B20_B20_ledum","2016","CTL","B20","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B1_B1_ledum","2017","CTL","B1","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B2_B2_ledum","2017","CTL","B2","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B3_B3_ledum","2017","CTL","B3","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B4_B4_ledum","2017","CTL","B4","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B5_B5_ledum","2017","CTL","B5","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B6_B6_ledum","2017","CTL","B6","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B7_B7_ledum","2017","CTL","B7","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B8_B8_ledum","2017","CTL","B8","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B9_B9_ledum","2017","CTL","B9","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B10_B10_ledum","2017","CTL","B10","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B11_B11_ledum","2017","CTL","B11","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B12_B12_ledum","2017","CTL","B12","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B13_B13_ledum","2017","CTL","B13","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B14_B14_ledum","2017","CTL","B14","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B15_B15_ledum","2017","CTL","B15","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B16_B16_ledum","2017","CTL","B16","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B17_B17_ledum","2017","CTL","B17","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B18_B18_ledum","2017","CTL","B18","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B19_B19_ledum","2017","CTL","B19","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B20_B20_ledum","2017","CTL","B20","first flower shed",180,182
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B1_B1_ledum","2018","CTL","B1","first flower shed",201,221
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B2_B2_ledum","2018","CTL","B2","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B3_B3_ledum","2018","CTL","B3","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B4_B4_ledum","2018","CTL","B4","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B5_B5_ledum","2018","CTL","B5","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B6_B6_ledum","2018","CTL","B6","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B7_B7_ledum","2018","CTL","B7","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B8_B8_ledum","2018","CTL","B8","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B9_B9_ledum","2018","CTL","B9","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B10_B10_ledum","2018","CTL","B10","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B11_B11_ledum","2018","CTL","B11","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B12_B12_ledum","2018","CTL","B12","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B13_B13_ledum","2018","CTL","B13","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B14_B14_ledum","2018","CTL","B14","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B15_B15_ledum","2018","CTL","B15","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B16_B16_ledum","2018","CTL","B16","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B17_B17_ledum","2018","CTL","B17","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B18_B18_ledum","2018","CTL","B18","first flower shed",189,195
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B19_B19_ledum","2018","CTL","B19","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","LEDDEC","B20_B20_ledum","2018","CTL","B20","first flower shed",183,189
"DARING","DARING.TERNPLOT_B.KC","VACVIT","B1_B1_vaccinium","1996","CTL","B1","first flower shed",NA,NA
"DARING","DARING.TERNPLOT_B.KC","VACVIT","B2_B2_vaccinium","1996","CTL","B2","first flower shed",NA,NA
