"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy","plant_id"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"fl_bbk_l",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"fl_mat_f",170,174,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"fl_mat_l",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"fl_sen_f",175,178,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"fl_sen_l",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"cap_f",186,190,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"cap_l",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"sd_disp",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",2,"aborted",NA,NA,"409"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_new",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_mat",156,165,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_sen",198,203,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_f",156,165,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_l",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_f",165,170,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_l",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_f",170,174,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_l",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_f",178,182,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_l",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_f",184,186,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_l",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"sd_disp",208,213,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"aborted",NA,NA,"410"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_new",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_mat",156,165,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_sen",203,208,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_f",165,170,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_l",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_f",165,170,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_l",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_f",170,174,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_l",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_f",184,186,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_l",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_f",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_l",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"sd_disp",216,219,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"aborted",NA,NA,"411"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_new",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_mat",156,165,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"lv_sen",208,213,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_f",156,165,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bud_l",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_f",170,174,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_bbk_l",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_f",178,182,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_mat_l",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_f",184,186,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"fl_sen_l",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_f",186,190,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"cap_l",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"sd_disp",219,225,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"CTL",2,"aborted",NA,NA,"412"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"lv_new",156,165,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"lv_mat",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"lv_sen",NA,NA,"413"
"ALEXFIORD","ALEXFIORD.WILLOW.GH","DRYINT",1993,"OTC",3,"fl_bud_f",NA,NA,"413"
