"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","3","FPE",216,217
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","4","FPE",194,198
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","5","FPE",193,194
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","1","FPE",172,180
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","2","FPE",187,189
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","3","FPE",180,181
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","4","FPE",172,180
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","5","FPE",181,183
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","1","FPE",180,181
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","2","FPE",189,190
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","3","FPE",183,187
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","4","FPE",190,194
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","5","FPE",183,187
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","1","FPE",180,184
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","2","FPE",192,194
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","3","FPE",189,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","4","FPE",166,168
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","5","FPE",178,180
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","1","FPE",184,186
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","2","FPE",189,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","3","FPE",189,192
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","4","FPE",186,189
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","5","FPE",178,180
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","1","FPE",168,170
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","2","FPE",181,185
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","3","FPE",181,185
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","4","FPE",178,181
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","5","FPE",185,186
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","1","FPE",181,185
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","2","FPE",190,191
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","3","FPE",187,190
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","4","FPE",191,196
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","5","FPE",186,187
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","1","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","2","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","3","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","4","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"OTC","5","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","1","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","2","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","3","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","4","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1997,"CTL","5","FPE",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","1","SD",227,228
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","2","SD",224,226
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","3","SD",224,226
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","4","SD",206,209
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"OTC","5","SD",209,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","1","SD",226,227
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","2","SD",224,226
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","3","SD",226,227
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","4","SD",217,218
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1993,"CTL","5","SD",210,213
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","1","SD",206,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","2","SD",206,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","3","SD",194,206
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","4","SD",194,206
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"OTC","5","SD",210,211
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","1","SD",NA,NA
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","2","SD",206,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","3","SD",206,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","4","SD",211,213
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1994,"CTL","5","SD",206,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","1","SD",215,216
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","2","SD",217,219
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","3","SD",214,215
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","4","SD",180,184
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"OTC","5","SD",194,214
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","1","SD",215,216
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","2","SD",223,224
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","3","SD",219,223
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","4","SD",216,217
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1995,"CTL","5","SD",214,215
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","1","SD",214,215
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","2","SD",215,218
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","3","SD",214,215
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","4","SD",208,210
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"OTC","5","SD",210,214
"LATNJA","LATNJA.WET_SEDGE.UM","RANNIV",1996,"CTL","1","SD",196,208
