"year","treatment","spp","phen_stage","ct","ct_na","subsite","site_name"
2001,"Water_OTC","CASTET","frt_imm_f",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2001,"Water_OTC","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2001,"Water_OTC","CASTET","pd_elo",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2001,"Water_OTC","CASTET","sh_bbk",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2001,"Water_OTC","CASTET","sh_elo",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","fl_mat",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","fl_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","lv_bud",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","lv_mat",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","ARCLAT","lv_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","bd_exp",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","fl_bud_f",15,14,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","fl_mat_f",15,14,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","frt_imm_f",15,14,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","pd_elo",15,14,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","sh_bbk",15,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","CASTET","sh_elo",15,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","fl_bbk_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","fl_bud_f",5,4,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"CTL","DRYINT","lv_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","fl_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","lv_bud",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","lv_mat",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","ARCLAT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","bd_exp",15,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","fl_bud_f",15,6,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","fl_mat_f",15,6,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","frt_imm_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","pd_elo",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","sh_bbk",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","CASTET","sh_elo",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","fl_bbk_f",5,4,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","fl_sen_f",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert","DRYINT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","fl_sen",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","lv_bud",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","ARCLAT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","bd_exp",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","fl_bud_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","fl_mat_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","frt_imm_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","pd_elo",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","sh_bbk",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","CASTET","sh_elo",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","fl_bbk_f",5,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","lv_new",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Highfert_OTC","DRYINT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","fl_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","lv_bud",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","ARCLAT","lv_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","bd_exp",15,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","fl_bud_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","fl_mat_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","frt_imm_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","pd_elo",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","sh_bbk",15,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","CASTET","sh_elo",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","fl_bbk_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert","DRYINT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","fl_sen",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","lv_bud",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","ARCLAT","lv_sen",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","bd_exp",15,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","fl_bud_f",15,6,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","fl_mat_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","frt_imm_f",15,7,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","pd_elo",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","sh_bbk",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","CASTET","sh_elo",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","fl_bbk_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","fl_bud_f",5,4,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Lowfert_OTC","DRYINT","lv_sen",5,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","fl_buds",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","fl_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","lv_bud",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","lv_exp",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","lv_mat",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","ARCLAT","lv_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","bd_exp",15,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","fl_bud_f",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","fl_mat_f",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","frt_imm_f",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","pd_elo",15,8,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","sh_bbk",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","CASTET","sh_elo",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","fl_bbk_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"OTC","DRYINT","lv_sen",5,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","fl_buds",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","fl_mat",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","fl_sen",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","lv_bud",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","lv_exp",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","lv_mat",5,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","ARCLAT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","bd_exp",15,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","fl_bud_f",15,12,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","fl_mat_f",15,12,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","frt_imm_f",15,12,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","pd_elo",15,12,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","sh_bbk",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","CASTET","sh_elo",15,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","fl_bbk_f",5,4,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","fl_sen_f",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water","DRYINT","lv_sen",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","fl_buds",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","fl_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","fl_sen",5,3,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","lv_bud",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","lv_exp",5,1,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","ARCLAT","lv_sen",5,2,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","bd_exp",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","fl_bud_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","fl_mat_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","frt_imm_f",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","lv_sen",0,15,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","pd_elo",15,9,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","sh_bbk",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","CASTET","sh_elo",15,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","cap_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","fl_bbk_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","fl_bud_f",0,5,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","fl_mat_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","fl_sen_f",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","lv_mat",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","lv_new",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
2002,"Water_OTC","DRYINT","lv_sen",5,0,"ALEXFIORD.FERT.GH","ALEXFIORD"
