"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_FLOWER_BUD",5,1
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_FLOWER_OPEN",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","FIRST_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","LAST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","ANDPOL","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_FLOWER_BUD",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_FLOWER_OPEN",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_LEAF_EVIDENT",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_PETAL_DROP",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","FIRST_SEED_DISPERSAL",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","LAST_COLOR_CHANGE",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","LAST_PETAL_DROP",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","BISPLU","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_FLOWER_BUD",5,3
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_FLOWER_OPEN",5,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_PETAL_DROP",5,4
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","FIRST_SEED_DISPERSAL",5,2
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","LAST_COLOR_CHANGE",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","LAST_PETAL_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CARBIG","SECOND_SEED_DISPERSAL",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_COLOR_CHANGE",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_FLOWER_BUD",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_FLOWER_OPEN",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_LEAF_DROP",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_LEAF_EVIDENT",5,5
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_PETAL_DROP",5,0
"TOOLIK","TOOLIK.USTOOLIKSNOWFIELD.JW",1996,"CTL","CASTET","FIRST_SEED_DISPERSAL",5,3
