"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","BARALP","green",4,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","LEUALP","flower",4,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","LEUALP","flowerend",4,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","LEUHAL","flower",4,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","LEUHAL","flowerend",4,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","POLVIV","flower",8,4
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","POLVIV","green",8,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","PRIINT","flower",7,3
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","PRIINT","flowerend",7,4
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","PRIINT","green",7,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRET","flower",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRET","flowerend",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRET","green",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRETI","flower",6,2
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRETI","flowerend",6,2
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SALRETI","green",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SAXOPP","flower",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SAXOPP","flowerend",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SAXOPP","green",6,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SESCAE","flower",3,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SESCAE","flowerend",3,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SESCAE","green",3,1
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SILACA","flower",2,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SILACA","flowerend",2,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SILACA","green",2,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SOLALP","flower",2,0
"VALBERCLA","VALBERCLA.ITEX.JP",2015,"OTC","SOLALP","flowerend",2,0
