"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","DRYOCT","LAST_PETAL_DROP",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","DRYOCT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_FLOWER_BUD",9,2
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_FLOWER_OPEN",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_LEAF_EVIDENT",9,1
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_PETAL_DROP",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","FIRST_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","LAST_PETAL_DROP",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP","VACVIT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_FLOWER_BUD",9,4
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_FLOWER_OPEN",9,5
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_LEAF_EVIDENT",9,0
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","FIRST_SEED_DISPERSAL",9,5
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","LAST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","LAST_PETAL_DROP",9,5
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","DRYOCT","SECOND_SEED_DISPERSAL",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_COLOR_CHANGE",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_FLOWER_BUD",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_FLOWER_OPEN",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_LEAF_DROP",9,9
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_LEAF_EVIDENT",9,3
"TOOLIK","TOOLIK.USTOOLIKDRY.JW",1995,"SNOWFENCE_DEEP_OTC","VACVIT","FIRST_PETAL_DROP",9,3
