"site_name","subsite","year","treatment","spp","phen_stage","ct","ct_na"
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","BETNAN","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_FLOWER_BUD",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_FLOWER_OPEN",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_LEAF_EVIDENT",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_PETAL_DROP",3,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","FIRST_SEED_DISPERSAL",3,2
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","LAST_PETAL_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","ERIVAG","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_FLOWER_BUD",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_FLOWER_OPEN",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_LEAF_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_LEAF_EVIDENT",3,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_PETAL_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","FIRST_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","LAST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","LAST_PETAL_DROP",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","SALPUL","SECOND_SEED_DISPERSAL",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_COLOR_CHANGE",3,3
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_FLOWER_BUD",3,0
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC","VACVIT","FIRST_FLOWER_OPEN",3,0
