"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H3","FF",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H4","FF",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2004,"CTL","H5","FF",117,156
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H1","FF",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H2","FF",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H3","FF",122,162
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H4","FF",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SAXOPP",2005,"CTL","H5","FF",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H1","FF",NA,NA
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H2","FF",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H3","FF",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H4","FF",162,165
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2002,"CTL","H5","FF",165,169
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H1","FF",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H2","FF",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H3","FF",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H4","FF",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2003,"CTL","H5","FF",133,163
"ENDALEN","ENDALEN.FELLFIELD.IJ","SALPOL",2004,"CTL","H1","FF",167,181
